Time,Bundesland,BundeslandID,AnzEinwohner,AnzahlFaelle,AnzahlFaelleSum,AnzahlFaelle7Tage,SiebenTageInzidenzFaelle,AnzahlTotTaeglich,AnzahlTotSum,AnzahlGeheiltTaeglich,AnzahlGeheiltSum
2020-03-09,Kärnten,2,561293,0,3,3,0.5344802,0,0,0,0
2020-03-09,Niederösterreich,3,1684287,3,37,34,2.018658,0,0,0,0
2020-03-09,Oberösterreich,4,1490279,3,14,14,0.9394214,0,0,0,0
2020-03-09,Salzburg,5,558410,3,9,8,1.432639,0,0,0,0
2020-03-09,Steiermark,6,1246395,7,18,15,1.203471,0,0,0,0
2020-03-09,Tirol,7,757634,2,23,23,3.035767,0,0,0,2
2020-03-09,Vorarlberg,8,397139,1,5,5,1.259005,0,0,0,0
2020-03-09,Wien,9,1911191,3,35,25,1.308085,0,0,0,0
2020-03-09,Österreich,10,8901064,22,148,131,1.471734,0,0,0,2
2020-03-10,Burgenland,1,294436,0,4,4,1.35853,0,0,0,0
2020-03-10,Kärnten,2,561293,0,3,3,0.5344802,0,0,0,0
2020-03-10,Niederösterreich,3,1684287,6,43,38,2.256148,0,0,0,0
2020-03-10,Oberösterreich,4,1490279,16,30,30,2.013046,0,0,0,0
2020-03-10,Salzburg,5,558410,2,11,10,1.790799,0,0,0,0
2020-03-10,Steiermark,6,1246395,1,19,16,1.283702,0,0,0,0
2020-03-10,Tirol,7,757634,12,35,35,4.619645,0,0,0,2
2020-03-10,Vorarlberg,8,397139,9,14,14,3.525214,0,0,0,0
2020-03-10,Wien,9,1911191,9,44,30,1.569702,0,0,1,1
2020-03-10,Österreich,10,8901064,55,203,180,2.02223,0,0,1,3
2020-03-11,Burgenland,1,294436,2,6,6,2.037794,0,0,0,0
2020-03-11,Kärnten,2,561293,2,5,4,0.7126403,0,0,0,0
2020-03-11,Niederösterreich,3,1684287,8,51,39,2.31552,0,0,1,1
2020-03-11,Oberösterreich,4,1490279,27,57,57,3.824787,0,0,0,0
2020-03-11,Salzburg,5,558410,1,12,10,1.790799,0,0,0,0
2020-03-11,Steiermark,6,1246395,9,28,24,1.925553,0,0,0,0
2020-03-11,Tirol,7,757634,37,72,70,9.239289,0,0,0,2
2020-03-11,Vorarlberg,8,397139,3,17,17,4.280617,0,0,0,0
2020-03-11,Wien,9,1911191,20,64,48,2.511523,0,0,1,2
2020-03-11,Österreich,10,8901064,109,312,275,3.089518,0,0,2,5
2020-03-12,Burgenland,1,294436,1,7,7,2.377427,0,0,0,0
2020-03-12,Kärnten,2,561293,1,6,4,0.7126403,0,0,0,0
2020-03-12,Niederösterreich,3,1684287,4,55,40,2.374892,0,0,0,1
2020-03-12,Oberösterreich,4,1490279,16,73,73,4.898412,0,0,0,0
2020-03-12,Salzburg,5,558410,8,20,17,3.044358,0,0,1,1
2020-03-12,Steiermark,6,1246395,13,41,37,2.968561,0,0,0,0
2020-03-12,Tirol,7,757634,50,122,118,15.5748,0,0,0,2
2020-03-12,Vorarlberg,8,397139,2,19,18,4.532418,0,0,0,0
2020-03-12,Wien,9,1911191,3,67,50,2.61617,1,1,2,4
2020-03-12,Österreich,10,8901064,98,410,364,4.089399,1,1,3,8
2020-03-13,Burgenland,1,294436,3,10,6,2.037794,0,0,0,0
2020-03-13,Kärnten,2,561293,0,6,4,0.7126403,0,0,0,0
2020-03-13,Niederösterreich,3,1684287,24,79,57,3.384221,0,0,0,1
2020-03-13,Oberösterreich,4,1490279,34,107,106,7.112762,0,0,0,0
2020-03-13,Salzburg,5,558410,3,23,20,3.581598,0,0,0,1
2020-03-13,Steiermark,6,1246395,24,65,59,4.733652,0,0,0,0
2020-03-13,Tirol,7,757634,69,191,184,24.28613,0,0,0,2
2020-03-13,Vorarlberg,8,397139,9,28,25,6.295025,0,0,0,0
2020-03-13,Wien,9,1911191,16,83,56,2.93011,0,1,0,4
2020-03-13,Österreich,10,8901064,182,592,517,5.808294,0,1,0,8
2020-03-14,Burgenland,1,294436,0,10,6,2.037794,0,0,0,0
2020-03-14,Kärnten,2,561293,2,8,5,0.8908004,0,0,1,1
2020-03-14,Niederösterreich,3,1684287,32,111,82,4.868529,0,0,0,1
2020-03-14,Oberösterreich,4,1490279,52,159,152,10.19943,0,0,1,1
2020-03-14,Salzburg,5,558410,15,38,33,5.909636,0,0,0,1
2020-03-14,Steiermark,6,1246395,20,85,77,6.177817,0,0,0,0
2020-03-14,Tirol,7,757634,48,239,231,30.48966,0,0,0,2
2020-03-14,Vorarlberg,8,397139,26,54,51,12.84185,0,0,0,0
2020-03-14,Wien,9,1911191,15,98,67,3.505667,1,2,0,4
2020-03-14,Österreich,10,8901064,210,802,704,7.909167,1,2,2,10
2020-03-15,Burgenland,1,294436,0,10,6,2.037794,0,0,0,0
2020-03-15,Kärnten,2,561293,2,10,7,1.24712,0,0,0,1
2020-03-15,Niederösterreich,3,1684287,41,152,118,7.005932,0,0,1,2
2020-03-15,Oberösterreich,4,1490279,46,205,194,13.0177,0,0,1,2
2020-03-15,Salzburg,5,558410,15,53,47,8.416755,0,0,0,1
2020-03-15,Steiermark,6,1246395,29,114,103,8.263833,0,0,0,0
2020-03-15,Tirol,7,757634,30,269,248,32.73348,0,0,0,2
2020-03-15,Vorarlberg,8,397139,6,60,56,14.10086,0,0,0,0
2020-03-15,Wien,9,1911191,29,127,95,4.970723,1,3,2,6
2020-03-15,Österreich,10,8901064,198,1000,874,9.819051,1,3,4,14
2020-03-16,Burgenland,1,294436,1,11,7,2.377427,0,0,0,0
2020-03-16,Kärnten,2,561293,14,24,21,3.741361,0,0,0,1
2020-03-16,Niederösterreich,3,1684287,15,167,130,7.7184,0,0,1,3
2020-03-16,Oberösterreich,4,1490279,36,241,227,15.23205,0,0,0,2
2020-03-16,Salzburg,5,558410,4,57,48,8.595835,0,0,0,1
2020-03-16,Steiermark,6,1246395,33,147,129,10.34985,1,1,0,0
2020-03-16,Tirol,7,757634,62,331,308,40.65287,0,0,1,3
2020-03-16,Vorarlberg,8,397139,39,99,94,23.66929,0,0,0,0
2020-03-16,Wien,9,1911191,22,149,114,5.964867,1,4,10,16
2020-03-16,Österreich,10,8901064,226,1226,1078,12.11091,2,5,12,26
2020-03-17,Burgenland,1,294436,2,13,9,3.056691,0,0,0,0
2020-03-17,Kärnten,2,561293,13,37,34,6.057442,0,0,1,2
2020-03-17,Niederösterreich,3,1684287,77,244,201,11.93383,0,0,0,3
2020-03-17,Oberösterreich,4,1490279,50,291,261,17.5135,0,0,0,2
2020-03-17,Salzburg,5,558410,8,65,54,9.670314,0,0,0,1
2020-03-17,Steiermark,6,1246395,46,193,174,13.96026,1,2,1,1
2020-03-17,Tirol,7,757634,74,405,370,48.83625,1,1,0,3
2020-03-17,Vorarlberg,8,397139,22,121,107,26.94271,0,0,0,0
2020-03-17,Wien,9,1911191,54,203,159,8.31942,0,4,0,16
2020-03-17,Österreich,10,8901064,346,1572,1369,15.38018,2,7,2,28
2020-03-18,Burgenland,1,294436,8,21,15,5.094486,0,0,0,0
2020-03-18,Kärnten,2,561293,15,52,47,8.373524,0,0,0,2
2020-03-18,Niederösterreich,3,1684287,45,289,238,14.13061,1,1,0,3
2020-03-18,Oberösterreich,4,1490279,62,353,296,19.86205,1,1,0,2
2020-03-18,Salzburg,5,558410,25,90,78,13.96823,0,0,0,1
2020-03-18,Steiermark,6,1246395,44,237,209,16.76836,2,4,0,1
2020-03-18,Tirol,7,757634,90,495,423,55.83171,0,1,1,4
2020-03-18,Vorarlberg,8,397139,31,152,135,33.99314,0,0,0,0
2020-03-18,Wien,9,1911191,52,255,191,9.993769,1,5,1,17
2020-03-18,Österreich,10,8901064,372,1944,1632,18.33489,5,12,2,30
2020-03-19,Burgenland,1,294436,8,29,22,7.471912,0,0,0,0
2020-03-19,Kärnten,2,561293,26,78,72,12.82753,0,0,0,2
2020-03-19,Niederösterreich,3,1684287,39,328,273,16.20864,0,1,1,4
2020-03-19,Oberösterreich,4,1490279,58,411,338,22.68032,0,1,1,3
2020-03-19,Salzburg,5,558410,46,136,116,20.77327,0,0,2,3
2020-03-19,Steiermark,6,1246395,61,298,257,20.61947,0,4,0,1
2020-03-19,Tirol,7,757634,124,619,497,65.59895,1,2,1,5
2020-03-19,Vorarlberg,8,397139,44,196,177,44.56878,0,0,0,0
2020-03-19,Wien,9,1911191,49,304,237,12.40064,2,7,0,17
2020-03-19,Österreich,10,8901064,455,2399,1989,22.34564,3,15,5,35
2020-03-20,Burgenland,1,294436,4,33,23,7.811545,1,1,0,0
2020-03-20,Kärnten,2,561293,5,83,77,13.71833,0,0,0,2
2020-03-20,Niederösterreich,3,1684287,75,403,324,19.23663,3,4,1,5
2020-03-20,Oberösterreich,4,1490279,108,519,412,27.64583,1,2,6,9
2020-03-20,Salzburg,5,558410,37,173,150,26.86198,0,0,1,4
2020-03-20,Steiermark,6,1246395,56,354,289,23.18687,0,4,0,1
2020-03-20,Tirol,7,757634,121,740,549,72.46243,0,2,2,7
2020-03-20,Vorarlberg,8,397139,35,231,203,51.1156,0,0,0,0
2020-03-20,Wien,9,1911191,68,372,289,15.12146,0,7,2,19
2020-03-20,Österreich,10,8901064,509,2908,2316,26.01936,5,20,12,47
2020-03-21,Burgenland,1,294436,18,51,41,13.92493,0,1,0,0
2020-03-21,Kärnten,2,561293,22,105,97,17.28153,2,2,1,3
2020-03-21,Niederösterreich,3,1684287,58,461,350,20.78031,0,4,0,5
2020-03-21,Oberösterreich,4,1490279,96,615,456,30.5983,0,2,2,11
2020-03-21,Salzburg,5,558410,32,205,167,29.90634,0,0,4,8
2020-03-21,Steiermark,6,1246395,61,415,330,26.47636,2,6,0,1
2020-03-21,Tirol,7,757634,201,941,702,92.65688,0,2,2,9
2020-03-21,Vorarlberg,8,397139,35,266,212,53.38181,0,0,0,0
2020-03-21,Wien,9,1911191,23,395,297,15.54005,2,9,3,22
2020-03-21,Österreich,10,8901064,546,3454,2652,29.79419,6,26,12,59
2020-03-22,Burgenland,1,294436,12,63,53,18.00052,0,1,0,0
2020-03-22,Kärnten,2,561293,15,120,110,19.59761,0,2,0,3
2020-03-22,Niederösterreich,3,1684287,116,577,425,25.23323,3,7,1,6
2020-03-22,Oberösterreich,4,1490279,90,705,500,33.55077,0,2,4,15
2020-03-22,Salzburg,5,558410,137,342,289,51.75409,0,0,0,8
2020-03-22,Steiermark,6,1246395,41,456,342,27.43913,1,7,0,1
2020-03-22,Tirol,7,757634,80,1021,752,99.25637,2,4,5,14
2020-03-22,Vorarlberg,8,397139,45,311,251,63.20205,0,0,3,3
2020-03-22,Wien,9,1911191,82,477,350,18.31319,2,11,7,29
2020-03-22,Österreich,10,8901064,618,4072,3072,34.51273,8,34,20,79
2020-03-23,Burgenland,1,294436,22,85,74,25.1328,1,2,2,2
2020-03-23,Kärnten,2,561293,23,143,119,21.20105,0,2,0,3
2020-03-23,Niederösterreich,3,1684287,71,648,481,28.55808,2,9,6,12
2020-03-23,Oberösterreich,4,1490279,75,780,539,36.16772,0,2,8,23
2020-03-23,Salzburg,5,558410,50,392,335,59.99176,0,0,3,11
2020-03-23,Steiermark,6,1246395,50,506,359,28.80307,1,8,2,3
2020-03-23,Tirol,7,757634,214,1235,904,119.3188,3,7,16,30
2020-03-23,Vorarlberg,8,397139,61,372,273,68.74168,0,0,6,9
2020-03-23,Wien,9,1911191,120,597,448,23.44088,5,16,13,42
2020-03-23,Österreich,10,8901064,686,4758,3532,39.68065,12,46,56,135
2020-03-24,Burgenland,1,294436,2,87,74,25.1328,0,2,0,2
2020-03-24,Kärnten,2,561293,24,167,130,23.16081,0,2,7,10
2020-03-24,Niederösterreich,3,1684287,127,775,531,31.52669,3,12,19,31
2020-03-24,Oberösterreich,4,1490279,108,888,597,40.05961,1,3,8,31
2020-03-24,Salzburg,5,558410,90,482,417,74.67632,0,0,4,15
2020-03-24,Steiermark,6,1246395,84,590,397,31.85186,2,10,5,8
2020-03-24,Tirol,7,757634,128,1363,958,126.4463,3,10,32,62
2020-03-24,Vorarlberg,8,397139,49,421,300,75.5403,0,0,6,15
2020-03-24,Wien,9,1911191,113,710,507,26.52796,1,17,8,50
2020-03-24,Österreich,10,8901064,725,5483,3911,43.93857,10,56,89,224
2020-03-25,Burgenland,1,294436,2,89,68,23.095,0,2,0,2
2020-03-25,Kärnten,2,561293,14,181,129,22.98265,0,2,2,12
2020-03-25,Niederösterreich,3,1684287,162,937,648,38.47325,3,15,7,38
2020-03-25,Oberösterreich,4,1490279,158,1046,693,46.50136,0,3,21,52
2020-03-25,Salzburg,5,558410,66,548,458,82.01859,1,1,4,19
2020-03-25,Steiermark,6,1246395,51,641,404,32.41348,3,13,3,11
2020-03-25,Tirol,7,757634,211,1574,1079,142.4171,0,10,36,98
2020-03-25,Vorarlberg,8,397139,21,442,290,73.02229,0,0,9,24
2020-03-25,Wien,9,1911191,70,780,525,27.46978,2,19,14,64
2020-03-25,Österreich,10,8901064,755,6238,4294,48.24142,9,65,96,320
2020-03-26,Burgenland,1,294436,31,120,91,30.90655,0,2,2,4
2020-03-26,Kärnten,2,561293,25,206,128,22.80449,0,2,5,17
2020-03-26,Niederösterreich,3,1684287,189,1126,798,47.3791,2,17,28,66
2020-03-26,Oberösterreich,4,1490279,146,1192,781,52.4063,1,4,9,61
2020-03-26,Salzburg,5,558410,119,667,531,95.09142,0,1,1,20
2020-03-26,Steiermark,6,1246395,109,750,452,36.26459,2,15,3,14
2020-03-26,Tirol,7,757634,200,1774,1155,152.4483,3,13,68,166
2020-03-26,Vorarlberg,8,397139,43,485,289,72.77049,1,1,12,36
2020-03-26,Wien,9,1911191,195,975,671,35.109,7,26,34,98
2020-03-26,Österreich,10,8901064,1057,7295,4896,55.00466,16,81,162,482
2020-03-27,Burgenland,1,294436,24,144,111,37.6992,0,2,3,7
2020-03-27,Kärnten,2,561293,21,227,144,25.65505,0,2,3,20
2020-03-27,Niederösterreich,3,1684287,173,1299,896,53.19759,3,20,35,101
2020-03-27,Oberösterreich,4,1490279,114,1306,787,52.8089,2,6,35,96
2020-03-27,Salzburg,5,558410,51,718,545,97.59854,3,4,19,39
2020-03-27,Steiermark,6,1246395,68,818,464,37.22736,7,22,14,28
2020-03-27,Tirol,7,757634,169,1943,1203,158.7838,2,15,65,231
2020-03-27,Vorarlberg,8,397139,65,550,319,80.32452,0,1,8,44
2020-03-27,Wien,9,1911191,122,1097,725,37.93446,3,29,40,138
2020-03-27,Österreich,10,8901064,807,8102,5194,58.35257,20,101,222,704
2020-03-28,Burgenland,1,294436,13,157,106,36.00103,1,3,1,8
2020-03-28,Kärnten,2,561293,22,249,144,25.65505,0,2,5,25
2020-03-28,Niederösterreich,3,1684287,100,1399,938,55.69122,2,22,30,131
2020-03-28,Oberösterreich,4,1490279,105,1411,796,53.41282,2,8,21,117
2020-03-28,Salzburg,5,558410,64,782,577,103.3291,1,5,13,52
2020-03-28,Steiermark,6,1246395,61,879,464,37.22736,4,26,8,36
2020-03-28,Tirol,7,757634,164,2107,1166,153.9002,4,19,67,298
2020-03-28,Vorarlberg,8,397139,41,591,325,81.83533,0,1,23,67
2020-03-28,Wien,9,1911191,47,1144,749,39.19022,5,34,29,167
2020-03-28,Österreich,10,8901064,617,8719,5265,59.15023,19,120,197,901
2020-03-29,Burgenland,1,294436,19,176,113,38.37846,0,3,0,8
2020-03-29,Kärnten,2,561293,22,271,151,26.90217,0,2,4,29
2020-03-29,Niederösterreich,3,1684287,120,1519,942,55.92871,3,25,30,161
2020-03-29,Oberösterreich,4,1490279,118,1529,824,55.29166,2,10,19,136
2020-03-29,Salzburg,5,558410,54,836,494,88.46546,2,7,18,70
2020-03-29,Steiermark,6,1246395,59,938,482,38.67153,2,28,17,53
2020-03-29,Tirol,7,757634,114,2221,1200,158.3878,1,20,91,389
2020-03-29,Vorarlberg,8,397139,24,615,304,76.54751,1,2,39,106
2020-03-29,Wien,9,1911191,17,1161,684,35.7892,3,37,33,200
2020-03-29,Österreich,10,8901064,547,9266,5194,58.35257,14,134,251,1152
2020-03-30,Burgenland,1,294436,9,185,100,33.96324,0,3,6,14
2020-03-30,Kärnten,2,561293,12,283,140,24.94241,0,2,12,41
2020-03-30,Niederösterreich,3,1684287,121,1640,992,58.89733,0,25,84,245
2020-03-30,Oberösterreich,4,1490279,59,1588,808,54.21804,2,12,42,178
2020-03-30,Salzburg,5,558410,59,895,503,90.07719,2,9,43,113
2020-03-30,Steiermark,6,1246395,69,1007,501,40.19593,6,34,21,74
2020-03-30,Tirol,7,757634,118,2339,1104,145.7168,5,25,90,479
2020-03-30,Vorarlberg,8,397139,24,639,267,67.23087,1,3,23,129
2020-03-30,Wien,9,1911191,200,1361,764,39.97507,5,42,52,252
2020-03-30,Österreich,10,8901064,671,9937,5179,58.18406,21,155,373,1525
2020-03-31,Burgenland,1,294436,4,189,102,34.6425,0,3,13,27
2020-03-31,Kärnten,2,561293,19,302,135,24.05161,1,3,7,48
2020-03-31,Niederösterreich,3,1684287,83,1723,948,56.28494,0,25,49,294
2020-03-31,Oberösterreich,4,1490279,70,1658,770,51.66818,2,14,49,227
2020-03-31,Salzburg,5,558410,40,935,453,81.12319,1,10,38,151
2020-03-31,Steiermark,6,1246395,62,1069,479,38.43084,4,38,29,103
2020-03-31,Tirol,7,757634,127,2466,1103,145.5848,6,31,104,583
2020-03-31,Vorarlberg,8,397139,33,672,251,63.20205,1,4,34,163
2020-03-31,Wien,9,1911191,113,1474,764,39.97507,3,45,55,307
2020-03-31,Österreich,10,8901064,551,10488,5005,56.22923,18,173,378,1903
2020-04-01,Burgenland,1,294436,12,201,112,38.03883,0,3,8,35
2020-04-01,Kärnten,2,561293,14,316,135,24.05161,0,3,13,61
2020-04-01,Niederösterreich,3,1684287,70,1793,856,50.82269,2,27,51,345
2020-04-01,Oberösterreich,4,1490279,101,1759,713,47.84339,2,16,50,277
2020-04-01,Salzburg,5,558410,44,979,431,77.18343,2,12,20,171
2020-04-01,Steiermark,6,1246395,61,1130,489,39.23315,3,41,21,124
2020-04-01,Tirol,7,757634,120,2586,1012,133.5737,2,33,95,678
2020-04-01,Vorarlberg,8,397139,15,687,245,61.69125,0,4,28,191
2020-04-01,Wien,9,1911191,113,1587,807,42.22498,0,45,59,366
2020-04-01,Österreich,10,8901064,550,11038,4800,53.92614,11,184,345,2248
2020-04-02,Burgenland,1,294436,7,208,88,29.88765,0,3,14,49
2020-04-02,Kärnten,2,561293,8,324,118,21.02289,1,4,20,81
